symbol,open,high,low,close,volume,ts
SOLUSDT,234.79,234.91,230.85,231.51,25599.66,2024-11-17 13:00:00+00:00
SOLUSDT,231.51,232.38,229.83,231.47,31227.16,2024-11-17 13:30:00+00:00
SOLUSDT,231.47,233.28,231.31,231.78,22141.36,2024-11-17 14:00:00+00:00
SOLUSDT,231.78,233.95,231.03,233.4,17055.74,2024-11-17 14:30:00+00:00
SOLUSDT,233.4,234.1,232.31,233.98,11224.27,2024-11-17 15:00:00+00:00
SOLUSDT,233.98,235.17,233.35,234.13,14309.49,2024-11-17 15:30:00+00:00
SOLUSDT,234.13,234.38,232.3,233.75,10280.89,2024-11-17 16:00:00+00:00
SOLUSDT,233.75,234.75,232.76,233.47,16268.96,2024-11-17 16:30:00+00:00
SOLUSDT,233.47,233.67,231.6,232.98,12109.55,2024-11-17 17:00:00+00:00
SOLUSDT,232.98,234.77,232.77,233.85,12741.36,2024-11-17 17:30:00+00:00
SOLUSDT,233.85,234.34,231.6,231.77,10334.31,2024-11-17 18:00:00+00:00
SOLUSDT,231.77,233.67,231.21,232.79,9361.9,2024-11-17 18:30:00+00:00
SOLUSDT,232.79,233.47,231.65,233.41,9113.07,2024-11-17 19:00:00+00:00
SOLUSDT,233.41,235.58,233.17,235.37,11811.99,2024-11-17 19:30:00+00:00
SOLUSDT,235.37,237.21,233.82,234.46,14793.91,2024-11-17 20:00:00+00:00
SOLUSDT,234.46,236.29,233.87,235.87,10074.58,2024-11-17 20:30:00+00:00
SOLUSDT,235.87,236.69,233.64,235.89,13537.6,2024-11-17 21:00:00+00:00
SOLUSDT,235.89,236.35,232.79,232.92,13113.81,2024-11-17 21:30:00+00:00
SOLUSDT,232.92,235.8,231.6,235.26,20565.36,2024-11-17 22:00:00+00:00
SOLUSDT,235.26,235.26,232.95,234.76,9130.46,2024-11-17 22:30:00+00:00
SOLUSDT,234.76,237.77,233.33,237.36,17142.84,2024-11-17 23:00:00+00:00
SOLUSDT,237.36,238.4,236.25,237.46,11671.53,2024-11-17 23:30:00+00:00
SOLUSDT,237.46,238.52,235.59,236.78,15982.11,2024-11-18 00:00:00+00:00
SOLUSDT,236.78,237.3,234.02,235.04,15843.78,2024-11-18 00:30:00+00:00
SOLUSDT,235.04,239.78,234.41,239.32,18802.44,2024-11-18 01:00:00+00:00
SOLUSDT,239.32,239.51,237.41,237.54,12155.33,2024-11-18 01:30:00+00:00
SOLUSDT,237.54,238.97,237.26,237.43,9130.83,2024-11-18 02:00:00+00:00
SOLUSDT,237.43,239.99,237.4,239.66,12169.42,2024-11-18 02:30:00+00:00
SOLUSDT,239.66,240.33,237.26,238.55,16333.36,2024-11-18 03:00:00+00:00
SOLUSDT,238.55,244.2,238.54,244.1,32282.16,2024-11-18 03:30:00+00:00
SOLUSDT,244.1,245.22,242.93,243.32,27737.81,2024-11-18 04:00:00+00:00
SOLUSDT,243.32,243.37,240.6,242.45,21148,2024-11-18 04:30:00+00:00
SOLUSDT,242.45,244.44,242.45,244.14,15049,2024-11-18 05:00:00+00:00
SOLUSDT,244.14,244.31,241.52,243.11,20263.44,2024-11-18 05:30:00+00:00
SOLUSDT,243.11,243.74,241.3,242.37,15941.77,2024-11-18 06:00:00+00:00
SOLUSDT,242.37,242.95,241.71,242.0,20711.41,2024-11-18 06:30:00+00:00
SOLUSDT,242,242.52,239.51,241.43,24205.22,2024-11-18 07:00:00+00:00
SOLUSDT,241.43,242.44,241.01,242.06,8717.68,2024-11-18 07:30:00+00:00
SOLUSDT,242.06,242.27,239.74,241.11,18105.59,2024-11-18 08:00:00+00:00
SOLUSDT,241.11,243.1,240.91,242.6,16203.14,2024-11-18 08:30:00+00:00
SOLUSDT,242.6,243.87,241.88,242.13,14166.85,2024-11-18 09:00:00+00:00
SOLUSDT,242.13,245.55,241.2,244.8,24753.57,2024-11-18 09:30:00+00:00
SOLUSDT,244.8,245.32,243.67,245.22,17748.68,2024-11-18 10:00:00+00:00
SOLUSDT,245.22,248.43,245.03,247.34,35342.59,2024-11-18 10:30:00+00:00
SOLUSDT,247.34,247.39,244.2,244.32,24789.87,2024-11-18 11:00:00+00:00
SOLUSDT,244.32,244.94,241.67,242.45,31713.12,2024-11-18 11:30:00+00:00
SOLUSDT,242.45,243.86,241.32,243.32,16853.92,2024-11-18 12:00:00+00:00
SOLUSDT,243.32,244.4,242.66,243.02,13801.43,2024-11-18 12:30:00+00:00
SOLUSDT,243.02,243.85,238.57,240.09,32330.09,2024-11-18 13:00:00+00:00
SOLUSDT,240.09,240.76,238.4,238.7,22460.6,2024-11-18 13:30:00+00:00
SOLUSDT,238.7,241.49,238.07,240.64,21654.98,2024-11-18 14:00:00+00:00
SOLUSDT,240.64,244.97,239.96,241.67,30615.37,2024-11-18 14:30:00+00:00
SOLUSDT,241.67,243.71,240.36,241.05,21573.25,2024-11-18 15:00:00+00:00
SOLUSDT,241.05,244.98,241.04,243.25,30212.09,2024-11-18 15:30:00+00:00
SOLUSDT,243.25,243.93,240.75,241.86,33641.25,2024-11-18 16:00:00+00:00
SOLUSDT,241.86,242.41,238.33,240.04,26240.77,2024-11-18 16:30:00+00:00
SOLUSDT,240.04,242.3,239.47,240.8,15587.94,2024-11-18 17:00:00+00:00
SOLUSDT,240.8,240.8,237.36,239.79,20808.8,2024-11-18 17:30:00+00:00
SOLUSDT,239.79,241.17,239.07,240.66,12488.68,2024-11-18 18:00:00+00:00
SOLUSDT,240.66,241.7,237.11,238.5,18052.81,2024-11-18 18:30:00+00:00
SOLUSDT,238.5,238.78,234.3,235.46,32386.94,2024-11-18 19:00:00+00:00
SOLUSDT,235.46,237.6,234.52,236.41,21738.95,2024-11-18 19:30:00+00:00
SOLUSDT,236.41,240.03,235.7,239.12,20773.94,2024-11-18 20:00:00+00:00
SOLUSDT,239.12,240.44,237,238.75,20864.31,2024-11-18 20:30:00+00:00
SOLUSDT,238.75,240.89,238.14,239.35,12882.39,2024-11-18 21:00:00+00:00
SOLUSDT,239.35,240.2,238.11,238.34,11258.22,2024-11-18 21:30:00+00:00
SOLUSDT,238.34,239.76,238.29,239.49,7503.56,2024-11-18 22:00:00+00:00
SOLUSDT,239.49,240.5,239.11,239.43,7523.78,2024-11-18 22:30:00+00:00
SOLUSDT,239.43,239.93,237.75,238.0,8461.33,2024-11-18 23:00:00+00:00
SOLUSDT,238,240.29,238,239.79,9240.1,2024-11-18 23:30:00+00:00
SOLUSDT,239.79,240.9,238.18,238.63,9576.19,2024-11-19 00:00:00+00:00
SOLUSDT,238.63,240.92,237.54,239.58,11278.39,2024-11-19 00:30:00+00:00
SOLUSDT,239.58,240.5,238.91,240.14,7514.64,2024-11-19 01:00:00+00:00
SOLUSDT,240.14,240.71,238.44,238.65,7563.7,2024-11-19 01:30:00+00:00
SOLUSDT,238.65,240.27,238.34,240.06,6416.74,2024-11-19 02:00:00+00:00
SOLUSDT,240.06,241.35,239.24,241.34,7371.1,2024-11-19 02:30:00+00:00
SOLUSDT,241.34,243.38,241.23,242.58,15859.32,2024-11-19 03:00:00+00:00
SOLUSDT,242.58,242.63,240.46,240.61,9004.97,2024-11-19 03:30:00+00:00
SOLUSDT,240.61,241.13,238.94,239.44,20566.23,2024-11-19 04:00:00+00:00
SOLUSDT,239.44,240.45,238.72,239.85,9401.64,2024-11-19 04:30:00+00:00
SOLUSDT,239.85,241.26,239.32,240.63,9065.7,2024-11-19 05:00:00+00:00
SOLUSDT,240.63,242.24,240.13,240.97,10312.26,2024-11-19 05:30:00+00:00
SOLUSDT,240.97,242,240.66,241.69,6579.11,2024-11-19 06:00:00+00:00
SOLUSDT,241.69,243.22,241.41,243.21,9706.97,2024-11-19 06:30:00+00:00
